8.7,Yes,Full,23,Female,PM,Europe
90.65,No,Full,23,Male,PM,Europe
90.65,No,Full,23,Male,PM,Europe
59.38,Yes,Full,76,Male,PM,Europe
19.25,No,Full,72,Female,AM,International
73.6,No,Full,70,Female,PM,International
6.89,No,Full,22,Female,PM,International
87.94,Yes,Full,78,Male,AM,International
5.89,No,Half,79,Female,PM,Europe
14.75,No,Full,50,Male,AM,International
30.93,Yes,Full,24,Male,AM,Europe
105.64,No,Half,57,Female,AM,International
46.81,No,Half,54,Female,PM,International
67.1,No,Full,54,Male,AM,International
70.33,No,Full,72,Male,AM,International
30.93,Yes,Full,77,Female,AM,Europe
70.8,Yes,Half,23,Female,PM,International
81.01,No,Half,41,Male,AM,Europe
39.3,Yes,Full,60,Male,PM,International
53.14,No,Half,18,Male,AM,Europe
57.11,No,Half,56,Female,AM,Europe
112.22,No,Full,57,Female,PM,Europe
72.56,Yes,Half,77,Female,PM,Europe
114.05,No,Full,44,Male,AM,Europe
68.94,No,Full,77,Female,AM,International
62.56,No,Full,19,Male,PM,International
5.41,No,Full,58,Male,PM,International
60.3,Yes,Full,32,Male,AM,International
111.66,No,Full,80,Male,PM,Europe
27.81,No,Full,66,Male,PM,Europe
10.99,No,Full,61,Male,PM,Europe
51.78,No,Full,38,Male,PM,Europe
47.83,No,Half,70,Male,AM,International
103.57,No,Half,61,Female,PM,International
8.06,No,Full,36,Male,AM,International
110.82,Yes,Full,41,Other,AM,Europe
83.3,Yes,Full,64,Male,PM,Europe
108.99,No,Full,62,Female,AM,Europe
74.87,No,Half,22,Female,AM,Europe
98.37,Yes,Full,23,Female,PM,International
43.59,Yes,Full,44,Other,AM,International
45.2,Yes,Full,52,Male,AM,Europe
49.84,No,Full,72,Male,AM,International
91.8,Yes,Full,64,Male,AM,Europe
47.47,Yes,Full,68,Female,PM,Europe
32.86,Yes,Half,24,Female,AM,International
112.83,Yes,Full,53,Male,PM,Europe
109.42,No,Half,55,Male,PM,Europe
45.11,No,Full,48,Female,PM,Europe
77.98,No,Half,65,Female,AM,Europe
36.49,No,Full,36,Male,AM,International
66.83,Yes,Full,73,Male,PM,Europe
87.43,Yes,Full,32,Male,AM,Europe
46.38,Yes,Half,38,Male,PM,International
96.74,Yes,Full,24,Female,AM,International
56.32,No,Full,77,Male,PM,Europe
81.29,Yes,Half,25,Female,AM,Europe
68.18,Yes,Full,50,Male,PM,Europe
8.17,Yes,Full,65,Female,PM,Europe
75.34,Yes,Half,32,Male,PM,Europe
102.46,Yes,Full,26,Female,PM,Europe
113.7,Yes,Full,72,Male,AM,International
38.36,No,Half,48,Male,AM,International
88.61,Yes,Half,56,Male,PM,Europe
6.73,Yes,Full,64,Other,AM,International
106.1,No,Half,35,Female,AM,International
12.35,Yes,Full,22,Male,PM,Europe
89.34,No,Full,70,Female,AM,Europe
119.38,No,Full,37,Female,PM,International
62.64,No,Full,39,Female,PM,International
29.07,No,Full,65,Female,AM,Europe
73.38,No,Full,50,Female,AM,Europe
76.78,Yes,Full,52,Male,AM,Europe
81.83,No,Full,48,Male,PM,International
24.85,No,Full,29,Male,PM,Europe
108.35,Yes,Half,63,Female,AM,Europe
76.41,Yes,Half,61,Female,PM,Europe
10.01,No,Full,31,Male,AM,Europe
83.66,Yes,Half,29,Male,AM,International
27.55,Yes,Half,53,Female,AM,International
8.14,Yes,Full,30,Male,PM,Europe
68.36,Yes,Half,46,Male,PM,International
98.53,Yes,Full,74,Female,PM,Europe
103.89,No,Half,78,Female,AM,Europe
16.9,No,Full,43,Female,PM,International
81.25,No,Full,79,Male,AM,Europe
86.66,Yes,Full,74,Male,PM,Europe
38.87,No,Full,74,Female,PM,Europe
116.71,No,Half,48,Male,AM,International
37.05,No,Full,80,Female,AM,International
13.05,No,Full,26,Male,AM,International
64.72,Yes,Half,70,Female,AM,Europe
84.85,No,Full,49,Female,PM,Europe
33.14,No,Full,70,Female,AM,Europe
43.94,No,Full,43,Female,AM,Europe
69.82,No,Full,46,Female,AM,Europe
106.97,Yes,Full,33,Other,PM,Europe
90.94,No,Full,22,Other,PM,Europe
29.1,No,Full,41,Male,AM,International
33.95,No,Full,62,Male,PM,Europe
65.25,Yes,Half,19,Male,AM,Europe
93.43,Yes,Full,27,Female,PM,Europe
36.49,No,Full,36,Male,AM,International
28.7,No,Half,31,Male,AM,Europe
43.68,No,Full,51,Male,AM,International
29.23,No,Full,45,Male,AM,Europe
53.44,No,Full,68,Male,AM,Europe
30.07,Yes,Full,28,Male,PM,Europe
52.78,No,Full,68,Female,PM,Europe
90.63,No,Full,68,Male,PM,Europe
29.48,Yes,Half,26,Female,AM,Europe
50.11,No,Half,41,Male,PM,Europe
102.93,No,Half,31,Female,PM,Europe
19.68,No,Full,24,Female,PM,Europe
107.79,Yes,Half,35,Female,AM,Europe
62.1,Yes,Full,64,Male,PM,Europe
54,Yes,Full,32,Male,AM,Europe
40.15,Yes,Full,35,Female,PM,International
