48.64,No,Full,49,Male,AM,Europe
104.85,Yes,Half,25,Female,PM,Europe
109.92,Yes,Full,23,Male,PM,Europe
50.05,No,Full,49,Female,AM,Europe
40.51,No,Full,34,Male,AM,Europe
71.09,No,Full,75,Female,AM,Europe
116.84,No,Half,39,Male,AM,Europe
88.37,No,Full,21,Male,AM,Europe
95.86,Yes,Full,25,Female,AM,Europe
93.39,No,Half,26,Male,PM,Europe
115.05,Yes,Full,46,Female,AM,International
98.86,No,Full,49,Male,PM,Europe
35.86,No,Full,73,Male,PM,International
31.6,Yes,Full,57,Female,AM,Europe
32.84,Yes,Full,54,Female,PM,Europe
29.49,No,Full,25,Male,PM,Europe
28.95,Yes,Full,57,Male,PM,Europe
112.47,Yes,Full,52,Female,AM,International
114.44,No,Full,24,Male,AM,International
15.33,No,Half,30,Male,AM,Europe
12.37,Yes,Half,43,Male,PM,International
103.56,No,Full,53,Female,AM,Europe
69.83,No,Half,44,Female,PM,Europe
29.33,No,Full,22,Female,PM,Europe
58.11,No,Full,74,Male,AM,Europe
13.48,No,Half,35,Other,PM,Europe
117.95,Yes,Full,27,Male,PM,Europe
21.09,No,Full,31,Male,PM,Europe
97.75,No,Half,28,Female,AM,International
115.19,Yes,Full,43,Male,AM,Europe
86.77,No,Full,75,Male,PM,International
15.18,No,Full,56,Male,PM,Europe
72.85,Yes,Half,31,Female,PM,International
19.86,No,Half,25,Male,PM,Europe
104.7,No,Full,58,Male,AM,Europe
82.38,No,Half,33,Female,PM,Europe
113.34,No,Half,21,Other,PM,International
21.78,Yes,Full,71,Male,PM,Europe
57.17,Yes,Half,42,Male,PM,International
67.51,Yes,Full,49,Female,AM,Europe
17.46,No,Full,40,Male,PM,Europe
82.84,No,Full,78,Male,PM,Europe
70.14,No,Half,47,Female,PM,Europe
45.02,Yes,Full,18,Other,AM,Europe
52.49,No,Half,53,Male,AM,Europe
96.57,No,Full,47,Male,PM,Europe
45.99,No,Full,47,Female,AM,Europe
116.85,Yes,Half,35,Other,AM,Europe
110.59,No,Half,40,Male,PM,International
13.98,No,Full,25,Female,AM,Europe
103.03,Yes,Full,80,Female,PM,Europe
82.48,No,Full,44,Male,AM,Europe
11.36,Yes,Full,45,Male,AM,Europe
38.7,No,Half,39,Male,PM,Europe
45.13,Yes,Full,24,Female,AM,Europe
95.33,No,Full,74,Male,PM,Europe
20.79,Yes,Full,74,Female,PM,Europe
12.11,No,Half,49,Male,PM,Europe
49.46,No,Full,24,Female,AM,Europe
19.91,No,Full,47,Female,AM,Europe
14.15,No,Half,69,Male,AM,Europe
66.04,Yes,Full,69,Female,PM,International
43.75,No,Half,70,Male,AM,Europe
30.18,Yes,Full,74,Male,PM,Europe
112.72,Yes,Full,75,Female,PM,Europe
42.23,No,Half,37,Female,PM,Europe
19.69,No,Full,32,Female,AM,Europe
65.17,Yes,Full,32,Female,PM,International
107.62,Yes,Full,66,Female,AM,International
94.47,No,Full,52,Female,AM,Europe
22.04,Yes,Full,72,Male,PM,Europe
39.38,No,Full,18,Male,AM,Europe
32.27,Yes,Full,31,Female,AM,International
111.68,No,Full,47,Female,AM,Europe
37.12,No,Full,26,Male,PM,Europe
24.48,Yes,Full,64,Male,PM,International
57.34,No,Full,35,Female,PM,Europe
75.35,No,Full,60,Male,PM,International
23.23,No,Full,35,Male,AM,Europe
7.82,Yes,Half,37,Female,PM,Europe
15.9,No,Full,41,Female,AM,Europe
79.86,No,Half,68,Female,PM,Europe
23.8,No,Full,44,Male,AM,Europe
34.77,Yes,Full,58,Male,AM,Europe
82.71,No,Full,44,Female,PM,Europe
105.21,Yes,Full,60,Female,PM,Europe
92.12,No,Full,35,Female,PM,International
73.74,No,Full,42,Male,PM,International
95.13,No,Full,28,Male,AM,Europe
35.36,No,Full,41,Female,PM,Europe
20.04,Yes,Full,21,Male,AM,International
59.19,No,Full,78,Male,PM,Europe
81.45,Yes,Full,49,Female,AM,Europe
73.72,No,Full,50,Male,PM,International
75.23,No,Full,40,Male,AM,Europe
15.66,No,Full,65,Male,AM,Europe
61.5,Yes,Full,49,Female,PM,Europe
28.28,No,Full,40,Male,PM,Europe
86.73,Yes,Full,64,Female,PM,Europe
69.22,No,Full,23,Female,PM,Europe
74.09,Yes,Full,75,Female,PM,Europe
73.49,No,Full,43,Female,AM,Europe
