83.37,Yes,Half,34,Male,PM,International
57.36,No,Full,52,Female,PM,Europe
5.38,Yes,Half,22,Female,PM,Europe
35.7,No,Half,38,Female,AM,International
101.6,Yes,Full,77,Male,AM,Europe
19.6,No,Full,71,Male,PM,International
92.84,No,Half,75,Female,AM,Europe
111.87,No,Full,35,Female,AM,Europe
69.49,Yes,Half,33,Female,AM,Europe
106.55,Yes,Half,54,Female,PM,Europe
33.53,No,Full,79,Female,PM,Europe
88.12,Yes,Full,31,Female,AM,Europe
94.72,No,Full,20,Male,PM,Europe
61.06,No,Full,27,Male,AM,Europe
74.32,No,Full,57,Male,AM,International
15.22,Yes,Full,69,Female,PM,Europe
36.78,No,Half,23,Male,PM,Europe
13.83,No,Full,79,Female,PM,Europe
32.54,Yes,Full,22,Female,AM,Europe
107.65,Yes,Full,32,Female,AM,International
8.55,Yes,Full,74,Female,AM,Europe
62.14,No,Full,68,Female,PM,International
65.11,No,Half,77,Male,AM,Europe
37.86,No,Full,19,Female,AM,Europe
94.89,Yes,Half,74,Male,PM,Europe
72.8,No,Full,58,Female,AM,Europe
27.45,No,Full,24,Male,PM,Europe
59.19,No,Full,72,Male,AM,Europe
7.69,Yes,Full,47,Male,AM,Europe
7.06,No,Full,42,Male,PM,International
89.51,No,Half,23,Male,AM,Europe
24.81,No,Full,36,Female,PM,International
116.38,No,Full,70,Male,PM,Europe
46.19,Yes,Half,74,Female,PM,Europe
85.35,Yes,Full,56,Female,PM,Europe
58.18,Yes,Full,34,Female,PM,Europe
52.09,No,Full,40,Male,PM,Europe
81.81,No,Full,69,Male,AM,Europe
77,No,Full,25,Male,AM,International
105.84,No,Half,62,Male,AM,Europe
14.71,No,Full,18,Male,AM,Europe
63.25,Yes,Full,54,Male,AM,Europe
74.88,No,Full,79,Other,AM,Europe
79.73,No,Half,40,Male,PM,Europe
76.93,No,Full,50,Male,PM,Europe
47.3,No,Full,38,Male,PM,Europe
8.57,No,Full,58,Male,PM,Europe
87.05,Yes,Half,18,Female,AM,International
10.04,Yes,Full,68,Female,PM,International
59.13,Yes,Full,24,Female,PM,Europe
87.7,Yes,Half,75,Female,PM,Europe
36.45,Yes,Full,37,Male,AM,Europe
8.2,No,Full,46,Male,AM,International
101.18,No,Full,47,Male,PM,International
15.24,No,Full,73,Male,PM,Europe
30.15,No,Full,59,Female,AM,Europe
15.82,Yes,Full,44,Male,PM,Europe
104.72,Yes,Full,44,Male,AM,International
36.29,Yes,Full,54,Other,AM,Europe
119.39,No,Full,52,Female,PM,Europe
22.47,No,Half,50,Female,PM,Europe
42.28,Yes,Half,79,Female,PM,International
107.73,No,Full,20,Male,PM,Europe
78.07,Yes,Full,28,Female,AM,Europe
61.9,No,Half,57,Female,AM,International
23.84,No,Full,20,Female,PM,Europe
116.96,No,Full,51,Male,PM,Europe
115.15,No,Full,71,Female,PM,Europe
56.12,No,Full,49,Female,AM,Europe
104.35,No,Full,72,Male,PM,Europe
69.07,No,Half,63,Female,AM,Europe
69.95,No,Full,68,Female,AM,Europe
32.52,Yes,Full,37,Male,PM,Europe
49.18,No,Full,76,Male,PM,Europe
29.71,Yes,Half,67,Female,PM,Europe
90.38,No,Full,65,Female,AM,International
78.67,No,Full,25,Male,AM,Europe
97.51,No,Full,69,Female,AM,Europe
76.29,No,Full,45,Male,PM,International
36.88,Yes,Full,56,Female,AM,International
114.54,No,Half,31,Male,PM,International
79.83,No,Full,41,Female,AM,Europe
59.78,No,Full,27,Female,PM,International
94.42,Yes,Full,59,Male,AM,International
34.28,Yes,Half,33,Male,PM,Europe
98.25,No,Full,29,Female,PM,Europe
43.9,No,Full,64,Female,PM,Europe
13.59,No,Half,28,Male,PM,International
95.03,Yes,Half,44,Male,PM,Europe
26.96,Yes,Full,67,Female,AM,International
79.09,No,Half,30,Male,PM,Europe
105.51,Yes,Half,45,Male,AM,Europe
17.92,Yes,Full,24,Female,PM,Europe
108.25,No,Full,23,Male,PM,Europe
115.13,No,Half,74,Female,PM,Europe
72.17,Yes,Full,42,Male,AM,International
84.8,No,Half,52,Female,AM,Europe
47.52,No,Full,41,Male,AM,Europe
68.33,Yes,Full,64,Female,PM,International
100.69,No,Full,80,Male,AM,Europe
23.34,No,Full,25,Male,PM,Europe
