31.37,No,Full,49,Male,PM,Europe
22.69,Yes,Full,59,Male,AM,International
81.41,No,Full,49,Male,AM,International
108.81,Yes,Full,45,Female,AM,Europe
68.25,No,Full,71,Male,AM,Europe
31.88,Yes,Full,66,Male,AM,International
90,No,Full,26,Female,AM,International
108.35,No,Half,77,Female,PM,Europe
89.5,No,Full,29,Male,AM,Europe
97.97,No,Full,39,Female,AM,Europe
112.55,Yes,Full,36,Female,PM,Europe
65.37,No,Half,35,Male,PM,Europe
108.8,No,Full,18,Female,PM,International
97.3,Yes,Full,49,Female,AM,International
45.24,No,Full,34,Male,AM,Europe
42.62,Yes,Full,26,Female,AM,Europe
28.92,Yes,Full,23,Male,AM,Europe
81.58,No,Half,41,Male,PM,Europe
106.74,No,Full,67,Female,PM,Europe
14.64,No,Half,55,Male,AM,Europe
71.59,No,Full,22,Male,PM,Europe
85.37,No,Full,37,Female,PM,Europe
98.75,No,Half,67,Other,PM,Europe
69.1,Yes,Full,62,Female,AM,Europe
80.92,No,Half,21,Male,AM,International
65.19,No,Full,65,Female,PM,Europe
27.07,Yes,Full,42,Female,AM,Europe
12.85,No,Half,27,Female,PM,International
34.43,Yes,Half,72,Female,PM,Europe
98.58,Yes,Full,46,Male,PM,Europe
18.95,No,Full,39,Male,AM,Europe
13.25,Yes,Full,45,Male,AM,Europe
30.53,Yes,Full,66,Female,PM,International
38.32,Yes,Full,62,Male,PM,International
51.26,Yes,Half,75,Male,PM,International
100.8,No,Half,29,Female,PM,Europe
76.79,No,Half,66,Male,PM,Europe
91.3,No,Full,61,Female,PM,Europe
107.41,No,Full,37,Male,PM,Europe
93.25,No,Full,65,Female,AM,International
35.1,Yes,Full,50,Male,PM,International
68.07,Yes,Full,55,Female,PM,Europe
57.12,No,Full,65,Female,PM,Europe
99.54,No,Half,23,Female,PM,Europe
33.75,Yes,Full,43,Female,PM,Europe
74.98,Yes,Full,28,Male,PM,Europe
9.54,Yes,Full,36,Male,PM,International
42.31,No,Half,68,Female,AM,International
59.05,No,Full,47,Male,PM,Europe
28.75,Yes,Half,67,Female,PM,International
82.33,No,Full,50,Male,PM,Europe
70.54,No,Full,54,Male,PM,International
91.63,Yes,Full,57,Male,PM,Europe
108.9,No,Full,64,Female,PM,Europe
12.01,No,Half,46,Female,AM,Europe
114.82,No,Half,79,Female,AM,International
46.32,No,Full,66,Male,PM,International
12.07,No,Half,37,Female,PM,Europe
17.03,No,Half,69,Female,AM,International
85.54,No,Full,40,Male,AM,Europe
47.63,No,Half,70,Male,AM,International
72.32,No,Full,57,Male,PM,International
