26.44,No,Full,24,Male,PM,International
32.17,No,Full,37,Female,PM,International
108.32,No,Full,21,Male,PM,Europe
65.46,No,Half,56,Female,PM,International
67.13,No,Full,53,Female,PM,Europe
24.75,Yes,Half,51,Female,AM,Europe
96.53,Yes,Full,23,Female,PM,Europe
90.05,Yes,Full,34,Male,AM,International
28,No,Full,63,Female,AM,Europe
64.97,No,Full,49,Male,PM,International
107.49,Yes,Full,35,Female,AM,Europe
15.95,No,Half,37,Male,PM,International
75.69,No,Half,30,Female,AM,International
76.31,No,Full,64,Male,AM,Europe
12.97,Yes,Full,53,Female,PM,Europe
85.78,Yes,Full,55,Male,AM,Europe
13.89,Yes,Half,19,Female,AM,International
34.55,No,Half,59,Male,PM,International
110.86,Yes,Full,21,Female,PM,Europe
87.34,No,Full,24,Other,PM,Europe
45.99,No,Full,38,Female,AM,Europe
48.76,No,Full,63,Male,PM,Europe
6.1,Yes,Full,54,Female,PM,International
9.16,No,Half,32,Male,AM,International
106.55,No,Full,46,Male,AM,Europe
17.79,No,Full,61,Female,PM,International
93.57,Yes,Full,24,Male,AM,Europe
15.52,No,Full,55,Female,PM,Europe
70.47,Yes,Full,52,Male,AM,Europe
27.73,Yes,Half,28,Male,AM,International
114.43,No,Full,23,Male,AM,Europe
117.1,Yes,Full,66,Male,AM,Europe
46.22,No,Full,77,Female,PM,Europe
99.48,Yes,Full,69,Female,PM,Europe
37.87,No,Full,25,Male,AM,International
91.16,Yes,Full,48,Female,AM,International
25.31,No,Full,80,Female,AM,International
78.55,No,Half,32,Male,AM,Europe
114.94,Yes,Half,40,Female,AM,Europe
26.03,No,Full,33,Male,PM,International
23.89,Yes,Full,62,Female,PM,Europe
56.31,Yes,Full,32,Male,AM,Europe
115.26,No,Full,34,Female,PM,Europe
56.17,Yes,Full,54,Male,AM,Europe
29.11,No,Full,66,Male,PM,Europe
8.27,No,Full,57,Male,PM,Europe
46.78,No,Full,52,Male,AM,Europe
89.67,No,Half,53,Male,PM,Europe
38.05,No,Full,53,Female,AM,Europe
56.74,No,Full,80,Male,AM,Europe
26.33,No,Full,72,Male,PM,International
86.13,Yes,Half,65,Female,AM,Europe
55.62,Yes,Full,30,Male,AM,Europe
15.71,Yes,Full,67,Male,AM,Europe
43.09,Yes,Full,61,Male,PM,Europe
88.16,No,Full,34,Female,PM,International
81.99,No,Full,19,Male,AM,Europe
92.81,No,Full,61,Female,AM,International
109.41,Yes,Full,74,Other,AM,Europe
64.8,Yes,Half,42,Male,AM,Europe
20.85,Yes,Half,65,Female,PM,Europe
61.19,Yes,Full,36,Male,PM,Europe
5.48,No,Full,37,Female,AM,International
66.88,Yes,Half,24,Other,PM,Europe
111.28,Yes,Full,69,Female,AM,International
118.09,No,Half,75,Female,AM,Europe
117.02,Yes,Full,40,Female,PM,Europe
30.1,Yes,Full,49,Male,PM,International
83.58,No,Full,41,Male,PM,International
38.99,Yes,Full,74,Female,PM,International
39,No,Half,61,Female,AM,Europe
50.95,Yes,Half,75,Female,AM,Europe
80.41,Yes,Full,58,Female,AM,Europe
20.95,No,Full,24,Male,PM,Europe
72.08,Yes,Half,43,Female,PM,Europe
102.64,No,Half,44,Female,PM,Europe
78.06,No,Full,65,Male,AM,Europe
63.61,No,Full,39,Male,PM,International
39.69,Yes,Full,42,Female,AM,International
25.26,No,Full,32,Female,PM,Europe
22.9,No,Full,56,Other,AM,Europe
52.97,Yes,Half,79,Other,AM,Europe
84.88,Yes,Full,45,Male,AM,Europe
54.8,No,Full,28,Female,PM,Europe
80.67,Yes,Full,56,Male,PM,Europe
117.36,Yes,Full,25,Female,AM,Europe
113.97,No,Full,59,Female,AM,International
41.69,Yes,Full,47,Female,AM,Europe
55.16,No,Full,52,Male,AM,International
18.97,No,Full,34,Male,PM,Europe
46.87,Yes,Half,34,Female,PM,Europe
96.44,Yes,Half,61,Female,AM,International
102.1,No,Full,44,Female,PM,Europe
11.3,No,Half,31,Female,AM,Europe
67.55,Yes,Full,18,Female,AM,Europe
85.53,Yes,Half,30,Female,AM,Europe
77.44,Yes,Half,72,Male,AM,International
84.67,No,Full,56,Female,AM,Europe
117.44,No,Full,59,Male,PM,International
17.99,No,Half,58,Male,PM,Europe
87.77,Yes,Full,65,Other,AM,Europe
71.3,Yes,Full,27,Female,AM,Europe
109.53,Yes,Half,26,Male,AM,Europe
10.89,Yes,Full,48,Male,AM,International
12.49,Yes,Full,40,Male,PM,Europe
94.25,No,Full,50,Female,PM,Europe
19.03,No,Full,64,Male,PM,International
49.57,Yes,Full,69,Female,PM,International
30.81,Yes,Full,39,Male,PM,International
61.49,No,Full,34,Male,PM,Europe
25.51,No,Full,36,Female,PM,International
106.5,Yes,Full,42,Female,PM,Europe
113.26,No,Full,21,Male,AM,Europe
71.62,Yes,Full,71,Male,PM,Europe
27.43,No,Half,43,Female,AM,International
85.7,No,Full,67,Female,PM,Europe
91.28,Yes,Full,55,Male,AM,Europe
45.56,No,Full,51,Female,PM,Europe
46.6,Yes,Full,33,Male,PM,Europe
54.54,No,Full,45,Female,AM,Europe
10.91,No,Full,62,Male,PM,International
50.62,Yes,Full,78,Male,PM,International
35.89,No,Half,38,Other,PM,Europe
35.86,No,Half,74,Female,PM,International
21.25,No,Full,37,Male,PM,International
56.43,No,Half,31,Male,AM,Europe
53.59,No,Full,22,Male,PM,Europe
24.76,Yes,Full,43,Female,PM,Europe
37.53,No,Half,27,Male,AM,Europe
12.11,No,Full,67,Male,AM,International
43.34,No,Half,78,Male,PM,International
