36.03,No,Half,45,Male,AM,Europe
35.57,Yes,Full,35,Female,PM,Europe
16.87,No,Full,71,Female,PM,International
118.73,No,Half,80,Male,PM,Europe
25.61,Yes,Full,34,Female,AM,International
19.69,No,Half,61,Male,AM,Europe
66.38,No,Half,48,Female,PM,International
98.26,No,Full,25,Male,AM,Europe
15.35,Yes,Full,73,Female,AM,Europe
35.62,Yes,Half,40,Male,PM,International
111.96,No,Full,69,Male,PM,Europe
63.77,No,Half,47,Female,PM,International
24.93,No,Half,26,Male,PM,International
30.28,No,Full,20,Female,AM,Europe
90.96,No,Full,46,Male,AM,International
57.64,No,Full,47,Male,PM,Europe
71.36,Yes,Full,67,Female,PM,Europe
86.88,Yes,Full,70,Female,PM,Europe
26.28,Yes,Half,64,Female,PM,Europe
100.41,Yes,Full,48,Female,AM,Europe
9.63,No,Half,24,Female,AM,Europe
22.54,No,Half,41,Female,AM,Europe
108.57,Yes,Full,80,Male,PM,Europe
17.08,No,Full,59,Female,AM,Europe
65.4,No,Full,73,Female,PM,International
31.65,Yes,Full,57,Female,PM,Europe
81.37,Yes,Full,58,Female,AM,Europe
107.48,No,Full,25,Female,AM,Europe
102.51,No,Half,50,Female,AM,Europe
91.62,No,Half,72,Female,PM,Europe
80.46,No,Half,38,Male,AM,Europe
115.95,Yes,Full,53,Female,PM,Europe
25.94,No,Full,50,Female,PM,International
77.07,No,Full,47,Male,AM,Europe
111.62,No,Full,57,Male,AM,Europe
28.52,Yes,Half,48,Female,PM,Europe
38.76,Yes,Full,58,Female,PM,Europe
93.22,No,Full,40,Female,AM,International
92.59,No,Full,68,Female,AM,Europe
79.65,Yes,Full,67,Male,AM,International
13.03,No,Half,18,Female,AM,International
58.82,Yes,Full,69,Male,AM,Europe
81.5,Yes,Full,72,Male,PM,Europe
97.55,Yes,Full,59,Female,AM,Europe
102.17,No,Full,18,Male,PM,Europe
84.79,No,Full,55,Male,AM,International
71.1,Yes,Half,36,Male,AM,Europe
44.33,Yes,Half,43,Male,PM,International
89.49,No,Full,73,Female,AM,Europe
45.52,No,Full,48,Female,PM,Europe
64.23,Yes,Full,60,Male,AM,International
119.77,No,Half,31,Male,PM,Europe
15.24,Yes,Half,29,Male,AM,Europe
118.07,No,Full,75,Male,PM,Europe
52,No,Full,33,Female,AM,International
25.96,No,Full,73,Male,AM,Europe
34.32,No,Full,56,Male,AM,Europe
71.74,No,Full,43,Male,PM,Europe
7.64,No,Full,68,Female,PM,Europe
106.04,No,Half,25,Male,PM,Europe
44.67,Yes,Full,24,Female,PM,Europe
33.52,No,Full,22,Female,AM,Europe
56.72,Yes,Full,47,Male,PM,Europe
22.2,No,Full,28,Male,PM,Europe
108.06,Yes,Full,77,Male,PM,Europe
119.1,No,Full,49,Female,PM,International
49.47,No,Half,42,Male,AM,International
11.98,No,Full,63,Female,AM,Europe
118.94,Yes,Half,74,Male,PM,Europe
99.22,Yes,Full,45,Male,PM,Europe
76.06,Yes,Full,49,Male,AM,International
102.56,Yes,Full,49,Male,AM,Europe
84.09,Yes,Full,23,Male,PM,Europe
79.71,No,Full,79,Male,AM,International
18.92,No,Full,62,Female,AM,International
100.38,Yes,Full,38,Male,PM,Europe
107.3,No,Full,70,Male,PM,Europe
82.76,Yes,Half,68,Other,PM,Europe
8.48,Yes,Full,23,Male,PM,Europe
57.96,No,Full,21,Male,AM,Europe
115.13,No,Full,37,Female,AM,Europe
107.46,No,Full,53,Female,AM,Europe
103.54,No,Full,23,Female,PM,Europe
65.94,No,Half,42,Female,PM,Europe
23.78,Yes,Full,67,Female,PM,International
51.01,No,Full,38,Female,AM,Europe
94.3,Yes,Half,64,Male,PM,Europe
100.39,No,Full,61,Female,PM,International
113.64,No,Full,74,Female,AM,International
60.97,No,Full,35,Female,AM,Europe
80.64,Yes,Full,64,Female,PM,International
22.09,No,Half,78,Female,AM,Europe
77.16,Yes,Half,80,Male,PM,Europe
68.09,No,Full,64,Male,PM,Europe
49.18,No,Full,46,Male,PM,Europe
16.69,Yes,Full,18,Other,PM,Europe
13.45,No,Half,49,Female,AM,International
56.01,Yes,Half,66,Male,AM,International
63.87,No,Half,25,Female,AM,Europe
14.93,No,Half,54,Male,AM,Europe
36.09,Yes,Half,54,Male,AM,Europe
88.41,No,Half,67,Male,AM,Europe
66.32,No,Full,30,Male,PM,Europe
112.83,Yes,Full,71,Female,AM,International
116.38,No,Half,41,Male,PM,Europe
34.01,Yes,Half,59,Female,AM,International
52.81,No,Full,70,Female,PM,Europe
27.04,Yes,Full,22,Male,PM,Europe
61.86,No,Full,71,Male,AM,Europe
71.72,Yes,Full,35,Male,PM,International
55.58,Yes,Half,58,Other,AM,Europe
62.17,Yes,Full,50,Female,AM,International
81.39,Yes,Half,19,Male,AM,Europe
46.97,Yes,Half,49,Female,AM,Europe
96.82,No,Half,39,Male,PM,Europe
95.32,No,Half,78,Male,PM,Europe
26.78,Yes,Full,63,Female,PM,Europe
55.19,No,Full,33,Male,AM,Europe
112.21,No,Full,62,Female,PM,Europe
20.03,Yes,Full,32,Male,AM,International
9.27,No,Full,78,Female,AM,International
79.21,No,Full,73,Female,AM,Europe
77.28,No,Half,31,Other,AM,Europe
61.5,Yes,Full,73,Male,PM,International
107.77,Yes,Full,18,Male,PM,International
73.43,Yes,Half,80,Male,PM,International
76.61,Yes,Full,19,Male,AM,International
101.47,No,Full,21,Other,PM,Europe
8.61,Yes,Full,43,Male,PM,Europe
87.88,Yes,Full,35,Male,PM,Europe
14.99,Yes,Half,21,Male,PM,Europe
49.09,Yes,Half,40,Male,PM,Europe
63.77,Yes,Full,77,Male,AM,International
84.34,No,Half,27,Female,PM,Europe
12.94,No,Full,55,Male,AM,Europe
