118.94,Yes,Half,74,Male,PM,Europe
99.22,Yes,Full,45,Male,PM,Europe
76.06,Yes,Full,49,Male,AM,International
102.56,Yes,Full,49,Male,AM,Europe
84.09,Yes,Full,23,Male,PM,Europe
79.71,No,Full,79,Male,AM,International
18.92,No,Full,62,Female,AM,International
100.38,Yes,Full,38,Male,PM,Europe
107.3,No,Full,70,Male,PM,Europe
82.76,Yes,Half,68,Other,PM,Europe
8.48,Yes,Full,23,Male,PM,Europe
57.96,No,Full,21,Male,AM,Europe
115.13,No,Full,37,Female,AM,Europe
107.46,No,Full,53,Female,AM,Europe
103.54,No,Full,23,Female,PM,Europe
65.94,No,Half,42,Female,PM,Europe
23.78,Yes,Full,67,Female,PM,International
51.01,No,Full,38,Female,AM,Europe
94.3,Yes,Half,64,Male,PM,Europe
100.39,No,Full,61,Female,PM,International
113.64,No,Full,74,Female,AM,International
60.97,No,Full,35,Female,AM,Europe
80.64,Yes,Full,64,Female,PM,International
22.09,No,Half,78,Female,AM,Europe
77.16,Yes,Half,80,Male,PM,Europe
68.09,No,Full,64,Male,PM,Europe
49.18,No,Full,46,Male,PM,Europe
16.69,Yes,Full,18,Other,PM,Europe
13.45,No,Half,49,Female,AM,International
56.01,Yes,Half,66,Male,AM,International
63.87,No,Half,25,Female,AM,Europe
7.87,No,Full,76,Male,PM,Europe
102.51,Yes,Full,36,Female,PM,International
82.83,No,Full,48,Female,PM,Europe
23.14,No,Half,53,Female,PM,Europe
21.67,Yes,Full,42,Female,AM,International
10.55,No,Full,18,Male,PM,Europe
47.68,No,Full,33,Male,PM,International
64.17,Yes,Half,60,Female,AM,International
73.48,No,Full,28,Male,PM,Europe
51.15,Yes,Full,39,Male,PM,International
16.63,Yes,Full,35,Male,PM,Europe
45.82,Yes,Full,50,Other,AM,Europe
33.67,No,Half,18,Female,AM,Europe
63.74,No,Full,36,Female,AM,International
11.51,No,Half,19,Female,AM,Europe
113.2,No,Full,79,Female,AM,Europe
25.01,Yes,Full,80,Female,AM,Europe
41.25,No,Full,57,Female,PM,International
100.06,No,Full,39,Male,PM,Europe
115.37,Yes,Full,48,Male,AM,Europe
64.44,No,Full,24,Male,PM,Europe
89.63,No,Half,43,Male,PM,Europe
112.76,Yes,Full,61,Male,PM,International
11.45,Yes,Full,41,Male,AM,International
5.27,Yes,Half,80,Other,AM,Europe
96.74,No,Full,20,Male,AM,Europe
60.98,No,Full,33,Female,PM,Europe
86.58,No,Full,50,Female,AM,Europe
50.35,Yes,Half,57,Female,AM,Europe
20.38,No,Full,37,Male,AM,International
11.75,No,Full,54,Female,PM,Europe
