7.86,No,Full,20,Female,PM,International
57.04,No,Half,51,Female,PM,Europe
81.15,No,Full,64,Male,AM,Europe
60.48,No,Full,70,Female,PM,Europe
12.93,No,Full,59,Male,PM,Europe
93.24,No,Full,31,Male,PM,Europe
59.74,Yes,Full,70,Male,AM,International
38.65,Yes,Full,31,Female,AM,Europe
24.55,No,Full,75,Female,PM,Europe
75.67,Yes,Half,61,Female,PM,Europe
111.28,No,Full,58,Female,AM,Europe
35.4,Yes,Full,43,Male,PM,Europe
105.58,Yes,Full,77,Female,AM,Europe
81.3,Yes,Half,77,Female,AM,Europe
7.1,No,Full,19,Male,PM,Europe
102.69,Yes,Half,72,Male,PM,International
50.55,No,Full,79,Male,AM,Europe
102.15,No,Full,54,Male,AM,Europe
27.88,No,Full,20,Female,AM,Europe
64.64,Yes,Full,62,Male,PM,International
28.58,Yes,Full,32,Male,AM,International
61.27,No,Full,80,Female,PM,Europe
111.03,Yes,Full,56,Female,AM,International
63.14,Yes,Full,47,Female,AM,Europe
119.19,Yes,Full,40,Male,PM,International
36.15,Yes,Half,42,Female,AM,Europe
74.35,Yes,Full,37,Male,AM,Europe
116.19,Yes,Full,63,Female,PM,Europe
91.79,No,Full,51,Female,PM,Europe
84.57,Yes,Full,66,Male,AM,International
90.43,No,Half,42,Male,AM,Europe
42.99,No,Full,41,Female,PM,Europe
38.43,Yes,Full,80,Male,AM,Europe
21.64,No,Half,63,Male,PM,International
74.39,Yes,Full,54,Female,AM,Europe
111.08,No,Full,78,Male,AM,International
92.97,Yes,Full,23,Male,AM,International
118.4,No,Half,62,Female,AM,Europe
119.06,Yes,Full,69,Female,AM,Europe
54.92,Yes,Half,24,Male,PM,Europe
64.43,No,Full,21,Female,AM,International
99.77,No,Full,43,Female,AM,Europe
93.04,Yes,Half,29,Female,AM,Europe
94.12,Yes,Half,71,Female,AM,Europe
69.12,No,Half,53,Male,AM,Europe
72.49,No,Full,71,Male,AM,Europe
102,No,Full,43,Male,PM,International
113.52,No,Half,51,Male,PM,Europe
94.39,Yes,Full,80,Other,AM,Europe
93.72,No,Full,43,Female,AM,International
23.21,No,Full,47,Female,AM,Europe
103.41,No,Half,20,Female,AM,Europe
113.69,Yes,Full,58,Male,PM,Europe
36.34,Yes,Full,21,Male,PM,Europe
27.02,No,Full,67,Female,AM,Europe
23.97,No,Full,42,Male,PM,Europe
7.59,Yes,Full,47,Female,AM,Europe
51.75,No,Full,22,Female,PM,Europe
25.59,Yes,Half,67,Female,AM,Europe
19.63,No,Half,49,Male,PM,Europe
88.86,Yes,Full,69,Male,AM,International
92.63,Yes,Full,76,Other,AM,Europe
85.68,No,Full,59,Male,AM,International
81.57,No,Full,18,Male,AM,Europe
64.52,No,Full,62,Male,AM,Europe
12.05,No,Half,69,Male,AM,International
117.47,No,Full,54,Male,AM,Europe
118.38,No,Full,64,Male,PM,Europe
106.73,Yes,Half,18,Female,PM,Europe
92.64,Yes,Full,65,Female,AM,International
93.09,No,Half,21,Male,PM,Europe
73.54,Yes,Full,35,Female,PM,Europe
17.92,Yes,Half,36,Male,AM,International
99.52,Yes,Half,78,Female,PM,International
82.89,Yes,Half,40,Male,AM,Europe
13.99,No,Full,61,Male,AM,Europe
74.82,Yes,Full,78,Male,PM,International
26.53,No,Full,69,Female,AM,Europe
69.02,No,Half,22,Male,AM,Europe
33.7,No,Full,38,Female,PM,Europe
78.42,No,Full,67,Female,PM,International
94.26,No,Full,18,Female,AM,Europe
10.71,Yes,Full,71,Female,AM,Europe
13.44,No,Full,40,Male,AM,Europe
119.75,Yes,Full,53,Female,PM,Europe
83.6,No,Full,49,Male,AM,Europe
40.54,No,Full,24,Male,AM,Europe
32.36,No,Full,43,Female,AM,International
53.16,No,Full,78,Male,AM,Europe
113.77,Yes,Half,40,Male,AM,International
84.29,No,Full,35,Female,PM,Europe
119.28,Yes,Full,35,Female,PM,Europe
68.3,No,Full,25,Male,AM,Europe
53.59,Yes,Full,48,Male,AM,Europe
28.58,No,Half,62,Male,PM,International
66.9,No,Half,68,Female,PM,Europe
79.05,No,Full,35,Female,AM,Europe
64.25,No,Full,50,Other,PM,Europe
20.41,No,Half,72,Other,PM,Europe
24.32,No,Full,36,Female,AM,Europe
95.67,No,Full,20,Female,AM,International
84.67,No,Full,58,Female,PM,International
43.05,No,Full,68,Female,PM,International
59.75,Yes,Full,80,Male,PM,Europe
71.83,No,Full,29,Female,AM,Europe
5.51,Yes,Full,32,Female,AM,Europe
21.25,No,Full,34,Female,PM,Europe
49.84,No,Half,27,Female,AM,International
10.15,No,Half,40,Female,PM,Europe
11.25,No,Full,50,Male,AM,Europe
64.18,No,Full,24,Male,AM,Europe
75.58,No,Full,27,Female,AM,Europe
32.89,No,Full,40,Male,AM,Europe
108.02,No,Half,26,Male,AM,Europe
98.05,Yes,Full,66,Female,AM,International
