21.4,Yes,Full,24,Male,AM,Europe
106.6,Yes,Full,49,Female,AM,International
103.49,Yes,Full,27,Male,PM,Europe
21.04,Yes,Full,53,Female,PM,Europe
106.58,No,Full,35,Female,PM,Europe
79.36,No,Full,62,Male,PM,Europe
95.48,No,Full,57,Male,PM,Europe
96.83,No,Half,65,Female,AM,Europe
23.61,No,Full,79,Female,PM,Europe
12.21,No,Full,72,Male,AM,Europe
78.25,No,Full,78,Female,AM,Europe
43.78,No,Full,49,Female,PM,International
34.95,No,Full,63,Male,AM,Europe
19.93,Yes,Half,18,Male,AM,Europe
103.83,No,Half,57,Female,AM,Europe
70.71,Yes,Full,43,Female,PM,International
101.22,Yes,Half,44,Male,PM,International
69.03,Yes,Full,45,Female,AM,Europe
10.58,Yes,Full,73,Female,AM,International
30.24,Yes,Full,18,Male,PM,Europe
98.98,Yes,Full,48,Female,AM,International
26.99,Yes,Full,79,Female,PM,International
109.92,No,Half,32,Other,PM,Europe
41.77,No,Full,34,Female,PM,International
53.57,Yes,Full,45,Male,PM,Europe
81.14,No,Full,73,Male,PM,Europe
97.01,No,Half,56,Male,AM,International
93.04,No,Full,44,Male,PM,International
98.88,Yes,Full,40,Female,AM,Europe
63.61,Yes,Half,42,Male,AM,Europe
42.02,No,Full,44,Female,PM,International
30.68,No,Full,66,Male,AM,Europe
76.98,No,Full,20,Male,PM,Europe
77.13,No,Full,65,Male,PM,Europe
113.03,No,Full,41,Male,PM,Europe
16.24,Yes,Full,28,Female,PM,Europe
24.72,No,Full,24,Male,AM,International
39.75,No,Full,22,Male,AM,Europe
18.37,Yes,Full,69,Female,PM,Europe
98.81,No,Full,71,Male,AM,International
79.83,No,Full,56,Female,PM,Europe
30.81,No,Half,68,Female,AM,Europe
70.47,Yes,Full,39,Female,PM,International
71.21,Yes,Full,73,Male,AM,Europe
10.41,No,Full,55,Female,AM,International
84.19,Yes,Full,59,Female,PM,Europe
10.86,No,Full,79,Male,AM,Europe
69.53,No,Full,46,Male,AM,Europe
10.03,No,Full,29,Female,AM,Europe
95.51,No,Half,41,Male,AM,Europe
116.33,No,Half,45,Female,AM,Europe
12.82,Yes,Full,39,Female,PM,Europe
106.04,No,Half,36,Female,PM,Europe
95.17,Yes,Half,28,Male,AM,Europe
52.22,Yes,Full,43,Female,AM,International
24.9,Yes,Half,54,Male,AM,International
90.33,No,Full,31,Male,AM,Europe
89.52,No,Full,24,Female,AM,Europe
81.33,No,Full,69,Male,PM,Europe
40.88,Yes,Full,59,Female,PM,Europe
57.26,Yes,Full,50,Female,AM,Europe
6.42,No,Full,37,Female,AM,Europe
